rtime,p1.mean,p1.sys,p1.dia,ecg.hr,spo2.ir_amp,co2.et,co2.fi,co2.rr,aa.mac_sum,t1.temp,ppv,,,
29/05/2009 13:36,7664,11871,5440,89,115,429,0,10,96,-32764,4.898,,,
29/05/2009 13:36,7600,11755,5396,89,119,424,0,10,93,-32764,7.194,,,
29/05/2009 13:36,7627,11859,5443,89,115,433,0,10,93,-32764,7.351,,,
29/05/2009 13:37,7577,11774,5376,89,116,424,0,10,93,-32764,3.96,,,
29/05/2009 13:37,7496,11652,5290,89,112,422,0,10,91,-32764,5.785,,,
29/05/2009 13:37,7474,11563,5288,89,111,427,0,10,92,-32764,5.832,,,
29/05/2009 13:37,7476,11668,5345,89,112,425,0,10,92,-32764,10.475,,,
29/05/2009 13:37,7395,11520,5269,89,112,424,0,10,90,-32764,9.595,,,
29/05/2009 13:37,7309,11422,5211,89,114,422,0,10,90,-32764,7.156,,,
29/05/2009 13:38,7263,11379,5172,91,113,416,0,10,92,-32764,7.044,,,
29/05/2009 13:38,6660,10742,4582,91,114,414,0,10,92,-32764,6.777,,,
29/05/2009 13:38,6305,10275,4383,90,109,417,0,10,91,-32764,6.907,,,
29/05/2009 13:38,6316,10218,4398,90,106,429,0,10,92,-32764,,,,
29/05/2009 13:38,6317,10163,4402,90,101,416,0,10,92,-32764,,,,
29/05/2009 13:38,6271,10106,4350,90,102,412,0,10,91,-32764,,,,
